playerID,birthCountry,birthState,playertype,lat,lon,birthCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO
belisro01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracay,Ronald,Belisario,Ronald J.,240,75,R,R,4/7/2009,6/30/2015,belir001,belisro01,69,4,0,0,0,0,0,0,0,0,0,3
bellast01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Steve,Bellan,Stephen B.,154,68,,,1871-05-09,1873-06-09,bells101,bellast01,29,128,26,32,3,3,0,23,4,4,9,2
bellge02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,George,Bell,George Antonio,190,73,R,R,4/9/1981,10/2/1993,bellg001,bellge02,60,163,19,38,2,1,5,12,3,2,5,27
bellira01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Pueblo Nuevo,Rafael,Belliard,Rafael Leonidas,160,66,R,R,9/6/1982,4/9/1998,bellr001,bellira01,9,2,3,1,0,0,0,0,1,0,0,0
bellju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Juan,Bell,Juan,172,71,R,R,9/6/1989,8/25/1995,bellj003,bellju01,8,4,2,0,0,0,0,0,1,0,0,1
belloed01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,San Felix,Edwin,Bellorin,Edwin Daniel,240,70,R,R,8/7/2007,6/6/2009,belle002,belloed01,3,2,0,0,0,0,0,0,0,0,0,0
belloro01,Germany,Germany,AllStar,51.165691,10.451526,Heidelberg,Rob,Belloir,Robert Edward,155,70,R,R,8/2/1975,9/29/1978,bellr102,belloro01,43,105,11,23,2,1,0,9,0,0,7,8
beltrad01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Adrian,Beltre,Adrian,220,71,R,R,6/24/1998,10/4/2015,belta001,beltrad01,77,195,18,42,9,0,7,22,3,1,14,37
beltren01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Engel,Beltre,Engel Manuel,180,74,L,L,6/26/2013,9/23/2013,belte002,beltren01,22,40,7,10,1,0,0,2,1,2,0,5
beltres01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Quisqueya,Esteban,Beltre,Esteban,155,70,R,R,9/3/1991,6/5/1996,belte001,beltres01,8,6,0,1,0,0,0,0,1,0,1,1
beltrfr01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Francis,Beltran,Francis LeBron,255,78,R,R,6/28/2002,8/24/2008,beltf001,beltrfr01,11,1,0,0,0,0,0,0,0,0,0,1
beltrom01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Omar,Beltre,Omar,230,75,R,R,6/30/2010,7/5/2010,belto001,beltrom01,2,0,0,0,0,0,0,0,0,0,0,0
beltrri01,Mexico,Mexico,AllStar,23.634501,-102.552784,Tijuana,Rigo,Beltran,Rigoberto,185,71,L,L,6/2/1997,4/28/2004,beltr001,beltrri01,35,7,1,1,1,0,0,0,0,0,0,1
benarma01,Nicaragua,Nicaragua,AllStar,12.865416,-85.207229,Bluefields,Marvin,Benard,Marvin Larry,180,70,L,L,9/5/1995,9/27/2003,benam001,benarma01,13,34,5,13,2,0,1,4,1,0,1,7
benitar01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Ramon Santana,Armando,Benitez,Armando German,180,76,R,R,7/28/1994,6/6/2008,benia001,benitar01,3,0,0,0,0,0,0,0,0,0,0,0
bennesh01,Australia,Australia,AllStar,-25.274398,133.775136,Adelaide,Shayne,Bennett,Shayne Anthony,200,77,R,R,8/22/1997,8/15/1999,benns001,bennesh01,16,1,0,0,0,0,0,0,0,0,1,0
benoijo01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santiago,Joaquin,Benoit,Joaquin Antonio,250,76,R,R,8/8/2001,10/1/2015,benoj001,benoijo01,1,0,0,0,0,0,0,0,0,0,0,0
berenju01,Panama,Panama,AllStar,8.537981,-80.782127,Aguadulce,Juan,Berenguer,Juan Bautista,186,71,R,R,8/17/1978,10/4/1992,berej001,berenju01,5,3,0,0,0,0,0,0,0,0,0,2
bergowi01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,,William,Bergolla,William Jose,195,70,R,R,5/9/2005,6/25/2005,bergw001,bergowi01,17,38,3,5,0,0,0,1,0,0,0,10
bernaro01,Curacao,Curacao,AllStar,#N/A,#N/A,Willemstad,Roger,Bernadina,Rogearvin Argelo,200,74,L,L,6/29/2008,9/28/2014,bernr001,bernaro01,26,76,10,16,1,1,0,2,4,3,9,21
bernhju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Juan,Bernhardt,Juan Ramon,160,71,R,R,7/10/1976,4/8/1979,bernj101,bernhju01,10,21,1,4,1,0,0,1,0,0,0,4
berroan01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Angel,Berroa,Angel Maria,195,72,R,R,9/18/2001,8/6/2009,berra001,berroan01,15,53,8,16,2,0,0,4,2,0,3,10
berroge01,D.R.,Dominican Republic,HallofFame,18.735693,-70.162651,Santo Domingo,Geronimo,Berroa,Geronimo Emiliano Letta,165,72,R,R,4/5/1989,5/30/2000,berrg001,berroge01,81,136,7,36,4,0,2,9,0,1,7,32
bertore01,Italy,Italy,AllStar,41.87194,12.56738,San Vito al Tagliamento,Reno,Bertoia,Pierino Peter,185,71,R,R,9/22/1953,4/28/1962,bertr101,bertore01,1,1,0,0,0,0,0,0,0,0,0,1
beruman01,Mexico,Mexico,AllStar,23.634501,-102.552784,Tijuana,Andres,Berumen,Andres,210,74,R,R,4/27/1995,6/17/1996,berua001,beruman01,37,1,0,0,0,0,0,0,0,0,0,1
betanra01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Cumana,Rafael,Betancourt,Rafael Jose,215,74,R,R,7/13/2003,8/22/2015,betar001,betanra01,33,0,0,0,0,0,0,0,0,0,0,0
betanyu01,Cuba,Cuba,AllStar,21.521757,-77.781167,Santa Clara,Yuniesky,Betancourt,Yuniesky,205,70,R,R,7/28/2005,9/29/2013,betay001,betanyu01,60,211,24,54,11,5,1,15,1,3,11,24
betemwi01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Wilson,Betemit,Wilson,220,74,B,R,9/18/2001,9/12/2013,betew001,betemwi01,8,3,1,0,0,0,0,0,1,0,2,3
bethach01,Panama,Panama,AllStar,8.537981,-80.782127,Panama,Christian,Bethancourt,Christian Gabriel,205,74,R,R,9/29/2013,10/1/2015,bethc001,bethach01,1,1,0,0,0,0,0,0,0,0,0,1
bezdehu99,Czech Republic,Czech Republic,AllStar,49.817492,15.472962,Prague,Hugo,Bezdek,Hugo Francis,,,,,,,bezdh801,bezdehu99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
biasaha01,Italy,Italy,AllStar,41.87194,12.56738,Beano,Hank,Biasatti,Henry Arcado,175,71,L,L,4/23/1949,10/2/1949,biash101,biasaha01,21,24,6,2,2,0,0,2,0,0,8,5
bierdra01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Randor,Bierd,Randor,190,76,R,R,4/2/2008,9/28/2008,bierr001,bierdra01,29,0,0,0,0,0,0,0,0,0,0,0
blacktr01,Australia,Australia,AllStar,-25.274398,133.775136,Melbourne,Travis,Blackley,Travis Jarred,190,75,L,L,7/1/2004,9/13/2013,blact001,blacktr01,6,0,0,0,0,0,0,0,0,0,0,0
blancan01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Urama,Andres,Blanco,Andres Eloy,195,70,B,R,4/17/2004,10/4/2015,blana001,blancan01,19,60,9,19,2,2,0,5,1,2,5,6
blancda01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Curiepe,Damaso,Blanco,Damaso,165,70,R,R,5/26/1972,6/2/1974,bland101,blancda01,39,20,5,7,1,0,0,2,2,1,4,3
blancgr01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Gregor,Blanco,Gregor Miguel,175,71,L,L,3/30/2008,9/9/2015,blang001,blancgr01,144,430,52,108,14,4,1,38,13,5,74,99
blanche01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Henry,Blanco,Henry Ramon,220,71,R,R,7/25/1997,9/23/2013,blanh001,blanche01,3,5,1,2,0,0,1,1,0,0,0,1
blancos01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Ossie,Blanco,Oswaldo Carlos,185,72,R,R,5/26/1970,6/9/1974,blano101,blancos01,34,66,4,13,0,0,0,8,0,1,3,14
blancto01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Juan de la Maguana,Tony,Blanco,Tony Hemiphere,200,74,R,R,4/4/2005,9/24/2005,blant001,blancto01,56,62,7,11,3,0,1,7,1,0,2,19
blowemi01,Germany,Germany,AllStar,51.165691,10.451526,Wurzburg,Mike,Blowers,Michael Roy,190,74,R,R,9/1/1989,10/3/1999,blowm001,blowemi01,13,38,2,10,0,0,0,3,0,0,3,13
blylebe01,Netherlands,Netherlands,AllStar,52.132633,5.291266,Zeist,Bert,Blyleven,Rik Aalbert,200,75,R,R,6/5/1970,10/4/1992,blylb001,blylebe01,27,50,2,7,0,0,0,1,0,0,1,25
bochybr01,France,France,AllStar,46.227638,2.213749,Landes de Bussac,Bruce,Bochy,Bruce Douglas,205,75,R,R,7/19/1978,10/4/1987,bochb002,bochybr01,54,154,8,41,8,0,3,15,0,0,11,35
bogaexa01,Aruba,Aruba,AllStar,12.52111,-69.968338,Oranjestad,Xander,Bogaerts,Xander Jan,210,73,R,R,8/20/2013,10/4/2015,bogax001,bogaexa01,18,44,7,11,2,0,1,5,1,0,5,13
bolan01,,0,AllStar,#N/A,#N/A,,,Boland,,,,,,1875-09-04,1875-09-04,bolau101,bolan01,1,4,0,0,0,0,0,0,0,0,0,0
boldch01,Sweden,Sweden,AllStar,60.128161,18.643501,Karlskrona,Charlie,Bold,Charles Dickens,185,74,R,R,8/24/1914,8/28/1914,boldc101,boldch01,2,1,0,0,0,0,0,0,0,0,0,1
bondto01,Ireland,Ireland,AllStar,53.41291,-8.24389,Granard,Tommy,Bond,Thomas Henry,160,67,R,R,1874-05-05,1884-08-11,bondt101,bondto01,55,245,25,54,10,1,0,20,0,0,1,5
bonetju01,Italy,Italy,HallofFame,41.87194,12.56738,Genoa,Julio,Bonetti,Julio Giacomo,180,72,R,R,4/22/1937,4/22/1940,bonej101,bonetju01,28,47,4,7,1,0,0,1,0,0,4,11
bongju01,South Korea,South Korea,AllStar,35.907757,127.766922,Seoul,Jung,Bong,Jung Keun,175,75,L,L,4/23/2002,6/20/2004,bongj001,bongju01,2,2,0,0,0,0,0,0,0,0,0,1
bonifem01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Emilio,Bonifacio,Emilio Jose,205,71,B,R,9/2/2007,8/15/2015,bonie001,bonifem01,11,23,2,5,1,0,0,2,0,1,4,3
bonilli01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Samana,Lisalverto,Bonilla,Lisalverto,225,72,B,R,9/4/2014,9/24/2014,bonil001,bonilli01,5,0,0,0,0,0,0,0,0,0,0,0
booth01,,0,AllStar,#N/A,#N/A,,,Booth,,,,,,1875-05-01,1875-05-01,bootu101,booth01,1,2,0,0,0,0,0,0,0,0,0,1
borbope01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Mao,Pedro,Borbon,Pedro,185,74,R,R,4/9/1969,5/25/1980,borbp101,borbope01,22,3,0,0,0,0,0,0,0,0,0,1
borbope02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Mao,Pedro,Borbon,Pedro Felix,205,73,R,L,10/2/1992,8/15/2003,borbp001,borbope02,2,0,0,0,0,0,0,0,0,0,0,0
boscajc01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracaibo,J. C.,Boscan,Jean Carlos,215,74,R,R,10/1/2010,9/29/2013,boscj001,boscajc01,1,0,1,0,0,0,0,0,0,0,1,0
bouchde01,CAN,Canada,AllStar,56.130366,-106.346771,Montreal,Denis,Boucher,Denis,195,73,R,L,4/12/1991,5/21/1994,boucd001,bouchde01,7,0,0,0,0,0,0,0,0,0,0,0
bournra01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Azua,Rafael,Bournigal,Rafael Antonio,160,71,R,R,9/1/1992,10/3/1999,bourr001,bournra01,10,20,1,3,1,0,0,0,0,0,1,2
bowieji01,Japan,Japan,AllStar,36.204824,138.252924,Tokyo,Jim,Bowie,James R.,205,72,L,L,8/3/1994,8/11/1994,bowij001,bowieji01,6,14,0,3,0,0,0,0,0,0,0,2
bowsfte01,CAN,Canada,AllStar,56.130366,-106.346771,Vernon,Ted,Bowsfield,Edward Oliver,190,73,R,L,7/20/1958,10/4/1964,bowst101,bowsfte01,17,26,2,4,0,0,0,1,0,0,0,9
brachsi01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracaibo,Silvino,Bracho,Silvino,190,70,R,R,8/30/2015,10/3/2015,bracs001,brachsi01,13,0,0,0,0,0,0,0,0,0,0,0
brainda01,United Kingdom,United Kingdom,AllStar,55.378051,-3.435973,Hereford,Dave,Brain,David Leonard,170,70,R,R,4/24/1901,10/7/1908,braid101,brainda01,5,20,2,7,1,0,0,5,0,0,1,0
braunry01,CAN,Canada,AllStar,56.130366,-106.346771,Kitchener,Ryan,Braun,Ryan Zachary,220,73,R,R,9/2/2006,9/25/2007,braur001,braunry01,9,0,0,0,0,0,0,0,0,0,0,0
bravoan01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracaibo,Angel,Bravo,Angel Alfonso,150,68,L,L,6/6/1969,9/4/1971,brava101,bravoan01,27,90,10,26,4,2,1,3,2,0,3,5
brazoyh01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Yhency,Brazoban,Yhency Jose,250,73,R,R,8/5/2004,7/19/2011,brazy001,brazoyh01,31,1,0,0,0,0,0,0,0,0,0,1
breale01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Leslie,Brea,Lesli Guillermo,170,70,R,R,8/13/2000,6/16/2001,breal001,breale01,6,0,0,0,0,0,0,0,0,0,0,0
britobe01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Cristobal,Bernardo,Brito,Bernardo,190,73,R,R,9/15/1992,6/24/1995,britb001,britobe01,8,14,1,2,1,0,0,2,0,1,0,4
britoeu01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Sabana de la Mar,Eude,Brito,Eude Ezequiel,170,72,L,L,8/21/2005,9/18/2006,brite001,britoeu01,6,7,1,1,0,0,0,0,0,0,0,2
britojo01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Moncion,Jorge,Brito,Jorge Manuel,190,73,R,R,4/30/1995,4/21/1996,britj001,britojo01,18,51,5,11,3,0,0,7,1,0,2,17
britoju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Moncion,Juan,Brito,Juan Ramon,205,71,R,R,5/3/2002,10/3/2004,britj002,britoju01,9,23,1,7,2,0,0,1,0,0,0,3
britoso01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Azua,Socrates,Brito,Socrates Orel,200,73,L,L,9/8/2015,10/4/2015,brits001,britoso01,18,33,5,10,3,1,0,1,1,0,1,7
britoti01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Tilson,Brito,Tilson Manuel,170,72,R,R,4/1/1996,9/28/1997,britt001,britoti01,26,80,10,19,7,0,1,7,1,1,10,18
bronkje01,Afghanistan,Afghanistan,HallofFame,33.93911,67.709953,Kabul,Jeff,Bronkey,Jacob Jeffery,215,75,R,R,5/2/1993,8/12/1995,bronj001,bronkje01,21,1,0,0,0,0,0,0,0,0,0,0
brown01,,0,AllStar,#N/A,#N/A,,Robert,Brown,Robert,,,,,1874-07-29,1874-08-31,browu101,brown01,2,9,0,0,0,0,0,0,0,0,0,0
brownje01,V.I.,V.I.,AllStar,#N/A,#N/A,Christiansted,Jerry,Browne,Jerome Austin,140,70,B,R,9/6/1986,10/1/1995,browj001,brownje01,12,24,6,10,2,0,0,3,0,2,1,4
brownjo01,CAN,Canada,AllStar,56.130366,-106.346771,,Joe,Brown,Joseph E.,162,70,,,1884-08-16,1885-07-16,browj103,brownjo01,15,61,6,13,1,0,0,3,0,0,0,15
brownto01,United Kingdom,United Kingdom,AllStar,55.378051,-3.435973,Liverpool,Tom,Brown,Thomas Tarlton,168,70,L,R,1882-07-06,1898-05-17,browt102,brownto01,45,181,30,55,5,2,1,23,0,0,6,0
buelofr01,Germany,Germany,AllStar,51.165691,10.451526,Berlin,Fritz,Buelow,Frederick William Alexander,170,70,R,R,1899-09-28,7/13/1907,buelf101,buelofr01,7,15,4,7,0,2,0,2,0,0,2,0
buenofr01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Francisley,Bueno,Francisley,205,71,L,L,8/13/2008,9/24/2014,buenf001,buenofr01,1,0,0,0,0,0,0,0,0,0,0,0
bullasi01,United Kingdom,United Kingdom,AllStar,55.378051,-3.435973,,Sim,Bullas,Simeon Edward,150,67,R,R,1884-05-02,1884-06-23,bulls101,bullasi01,13,45,4,4,0,1,0,0,0,0,1,0
burgeto01,CAN,Canada,AllStar,56.130366,-106.346771,London,Tom,Burgess,Thomas Roland,180,72,L,L,4/17/1954,9/29/1962,burgt101,burgeto01,17,21,2,1,1,0,0,1,0,0,3,9
burgoam01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Nagua,Ambiorix,Burgos,Ambiorix,235,75,R,R,4/23/2005,5/26/2007,burga001,burgoam01,59,0,0,0,0,0,0,0,0,0,0,0
burgoen01,Panama,Panama,AllStar,8.537981,-80.782127,Chorrera,Enrique,Burgos,Enrique,195,76,L,L,7/15/1993,7/2/1995,burge001,burgoen01,5,0,0,0,0,0,0,0,0,0,0,0
burgoen02,Panama,Panama,AllStar,8.537981,-80.782127,Panama,Enrique,Burgos,Enrique,250,75,R,R,4/29/2015,10/2/2015,burge002,burgoen02,30,0,0,0,0,0,0,0,0,0,0,0
burnsja01,United Kingdom,United Kingdom,AllStar,55.378051,-3.435973,Salford,Jack,Burns,John Joseph,160,70,R,R,9/11/1903,4/22/1904,burnj104,burnsja01,11,37,2,10,0,0,0,3,0,0,1,0
butleri01,CAN,Canada,AllStar,56.130366,-106.346771,Toronto,Rich,Butler,Richard Dwight,180,73,L,R,9/6/1997,8/4/1999,butlr002,butleri01,7,14,3,4,1,0,0,2,0,1,2,3
butlero01,CAN,Canada,AllStar,56.130366,-106.346771,East York,Rob,Butler,Robert Frank John,185,71,L,L,6/12/1993,7/10/1999,butlr001,butlero01,17,48,8,13,4,0,0,2,2,2,7,12
buxtora01,CAN,Canada,AllStar,56.130366,-106.346771,Weyburn,Ralph,Buxton,Ralph Stanley,163,71,R,R,9/11/1938,9/23/1949,buxtr101,buxtora01,5,1,0,0,0,0,0,0,0,0,0,1
cabrace01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Sabana Grande de Palenque,Cesar,Cabral,Cesar Augusto,250,75,L,L,9/2/2013,6/7/2015,cabrc001,cabrace01,8,0,0,0,0,0,0,0,0,0,0,0
cabreal01,Spain,Spain,AllStar,40.463667,-3.74922,,Al,Cabrera,Alfredo A.,,70,R,R,5/16/1913,5/16/1913,cabra101,cabreal01,1,2,0,0,0,0,0,0,0,0,0,0
cabreal02,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caripito,Alex,Cabrera,Alexander Alberto,217,74,R,R,6/26/2000,9/30/2000,cabra001,cabreal02,31,80,10,21,2,1,5,14,0,0,4,21
cabreal03,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Las Matas de Farfan,Alberto,Cabrera,Alberto Antonio,210,76,R,R,8/1/2012,9/27/2013,cabra003,cabreal03,25,0,0,0,0,0,0,0,0,0,0,0
cabreas01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Puerto La Cruz,Asdrubal,Cabrera,Asdrubal Jose,205,72,B,R,8/8/2007,10/4/2015,cabra002,cabreas01,45,159,30,45,9,2,3,22,0,0,17,29
cabreda01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Daniel,Cabrera,Daniel Alberto,225,79,R,R,5/13/2004,10/3/2009,cabrd001,cabreda01,28,4,0,0,0,0,0,0,0,0,0,4
cabreed01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Bani,Edwar,Cabrera,Edwar Alfonso,195,72,L,L,6/27/2012,7/24/2012,cabre002,cabreed01,2,1,0,0,0,0,0,0,0,0,0,1
cabreev01,Nicaragua,Nicaragua,AllStar,12.865416,-85.207229,Nandaime,Everth,Cabrera,Everth,190,70,B,R,4/8/2009,6/4/2015,cabre001,cabreev01,103,377,59,96,18,8,2,31,25,8,46,88
cabrefr01,D.R.,Dominican Republic,HallofFame,18.735693,-70.162651,Santo Domingo,Francisco,Cabrera,Francisco,195,76,R,R,7/24/1989,9/24/1993,cabrf001,cabrefr01,3,12,1,2,1,0,0,0,0,0,1,3
cabrejo01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,La Delgada,Jose,Cabrera,Jose Alberto,205,72,R,R,7/15/1997,9/25/2002,cabrj001,cabrejo01,12,2,0,0,0,0,0,0,0,0,0,0
cabrejo02,Colombia,Colombia,AllStar,4.570868,-74.297333,Cartagena,Jolbert,Cabrera,Jolbert Alexis,205,74,R,R,4/12/1998,9/28/2008,cabrj002,cabrejo02,1,2,0,0,0,0,0,0,0,0,0,1
cabreme01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Melky,Cabrera,Melky,210,70,B,L,7/7/2005,10/3/2015,cabrm002,cabreme01,6,19,1,4,0,0,0,0,0,0,0,2
